Punto Inicial,Punto Final,Distancia (m)
"(np.float64(435517.3748987133), np.float64(4812475.838258588))","(np.float64(435516.2328040041), np.float64(4812474.8495765375))",1.5105868135635765
"(np.float64(435516.2328040041), np.float64(4812474.8495765375))","(np.float64(435515.00875111116), np.float64(4812473.750611015))",1.6450017340689687
"(np.float64(435515.00875111116), np.float64(4812473.750611015))","(np.float64(435509.81127903087), np.float64(4812471.690064357))",5.591025715847899
"(np.float64(435509.81127903087), np.float64(4812471.690064357))","(np.float64(435507.8634220956), np.float64(4812471.042300531))",2.0527407567623506
"(np.float64(435507.8634220956), np.float64(4812471.042300531))","(np.float64(435503.79528598255), np.float64(4812468.637744256))",4.725634593487998
"(np.float64(435503.79528598255), np.float64(4812468.637744256))","(np.float64(435501.76546942303), np.float64(4812467.879698652))",2.166746040428984
"(np.float64(435501.76546942303), np.float64(4812467.879698652))","(np.float64(435499.7345892151), np.float64(4812467.01059575))",2.209030165691357
"(np.float64(435499.7345892151), np.float64(4812467.01059575))","(np.float64(435494.69251755724), np.float64(4812464.282164388))",5.732959471200245
"(np.float64(435494.69251755724), np.float64(4812464.282164388))","(np.float64(435492.65738213493), np.float64(4812462.968831985))",2.422110275795643
"(np.float64(435492.65738213493), np.float64(4812462.968831985))","(np.float64(435490.702077652), np.float64(4812461.543667751))",2.4195678776631824
"(np.float64(435490.702077652), np.float64(4812461.543667751))","(np.float64(435486.96070013096), np.float64(4812459.46919714))",4.278005852247105
"(np.float64(435486.96070013096), np.float64(4812459.46919714))","(np.float64(435485.41837628855), np.float64(4812458.928624779))",1.6343137129834453
"(np.float64(435485.41837628855), np.float64(4812458.928624779))","(np.float64(435480.86910789297), np.float64(4812456.972961443))",4.951814013120663
"(np.float64(435480.86910789297), np.float64(4812456.972961443))","(np.float64(435478.5965997413), np.float64(4812456.217246724))",2.3948691059680134
"(np.float64(435478.5965997413), np.float64(4812456.217246724))","(np.float64(435476.3240910671), np.float64(4812455.461532768))",2.394869361458699
"(np.float64(435476.3240910671), np.float64(4812455.461532768))","(np.float64(435471.7843903419), np.float64(4812454.505396658))",4.639297245860432
"(np.float64(435471.7843903419), np.float64(4812454.505396658))","(np.float64(435469.67898897803), np.float64(4812454.303424931))",2.115066779386147
"(np.float64(435469.67898897803), np.float64(4812454.303424931))","(np.float64(435465.0615825215), np.float64(4812453.681241833))",4.659136636015026
"(np.float64(435465.0615825215), np.float64(4812453.681241833))","(np.float64(435463.1137158696), np.float64(4812453.033490859))",2.0527459212961183
"(np.float64(435463.1137158696), np.float64(4812453.033490859))","(np.float64(435461.0849536523), np.float64(4812452.386515334))",2.1294256183338724
"(np.float64(435461.0849536523), np.float64(4812452.386515334))","(np.float64(435457.1125787316), np.float64(4812451.536022781))",4.062400779449087
"(np.float64(435457.1125787316), np.float64(4812451.536022781))","(np.float64(435455.57557008235), np.float64(4812451.550746732))",1.5370791725345743
"(np.float64(435455.57557008235), np.float64(4812451.550746732))","(np.float64(435449.66809305415), np.float64(4812451.385205152))",5.909796007767846
"(np.float64(435449.66809305415), np.float64(4812451.385205152))","(np.float64(435447.64677721844), np.float64(4812451.515638979))",2.0255198569332356
"(np.float64(435447.64677721844), np.float64(4812451.515638979))","(np.float64(435445.62546144874), np.float64(4812451.646073414))",2.0255198302250372
"(np.float64(435445.62546144874), np.float64(4812451.646073414))","(np.float64(435439.9553488585), np.float64(4812450.922925612))",5.716040546540739
"(np.float64(435439.9553488585), np.float64(4812450.922925612))","(np.float64(435438.09263083606), np.float64(4812450.718638314))",1.873886797865226
"(np.float64(435438.09263083606), np.float64(4812450.718638314))","(np.float64(435436.22884846746), np.float64(4812450.403293626))",1.890271670811474
"(np.float64(435436.22884846746), np.float64(4812450.403293626))","(np.float64(435431.7742905256), np.float64(4812449.890640816))",4.48396023196266
"(np.float64(435431.7742905256), np.float64(4812449.890640816))","(np.float64(435430.5587336669), np.float64(4812449.680153711))",1.2336463423762742
"(np.float64(435430.5587336669), np.float64(4812449.680153711))","(np.float64(435424.962061926), np.float64(4812448.178837909))",5.79453912840711
"(np.float64(435424.962061926), np.float64(4812448.178837909))","(np.float64(435423.01844736986), np.float64(4812447.975330089))",1.954239743682669
"(np.float64(435423.01844736986), np.float64(4812447.975330089))","(np.float64(435421.0748326852), np.float64(4812447.771822829))",1.9542398132186647
"(np.float64(435421.0748326852), np.float64(4812447.771822829))","(np.float64(435416.85976377636), np.float64(4812446.923680037))",4.299552546591959
"(np.float64(435416.85976377636), np.float64(4812446.923680037))","(np.float64(435415.8049318171), np.float64(4812446.600586848))",1.1032042743679884
"(np.float64(435415.8049318171), np.float64(4812446.600586848))","(np.float64(435410.8586101253), np.float64(4812445.426253003))",5.083813357986877
"(np.float64(435410.8586101253), np.float64(4812445.426253003))","(np.float64(435408.5882191429), np.float64(4812444.892677592))",2.3322473994186357
"(np.float64(435408.5882191429), np.float64(4812444.892677592))","(np.float64(435406.3976583588), np.float64(4812444.247269496))",2.2836611305300485
"(np.float64(435406.3976583588), np.float64(4812444.247269496))","(np.float64(435401.3736322572), np.float64(4812443.406891838))",5.0938269383985935
"(np.float64(435401.3736322572), np.float64(4812443.406891838))","(np.float64(435399.67057173117), np.float64(4812442.978948117))",1.7560042663089503
"(np.float64(435399.67057173117), np.float64(4812442.978948117))","(np.float64(435394.8977489004), np.float64(4812443.024711629))",4.773042224089608
"(np.float64(435394.8977489004), np.float64(4812443.024711629))","(np.float64(435392.87323647365), np.float64(4812442.821988164))",2.034636913385339
"(np.float64(435392.87323647365), np.float64(4812442.821988164))","(np.float64(435390.848723913), np.float64(4812442.619265304))",2.0346369863739318
"(np.float64(435390.848723913), np.float64(4812442.619265304))","(np.float64(435385.9119800457), np.float64(4812442.444470834))",4.939837357441949
"(np.float64(435385.9119800457), np.float64(4812442.444470834))","(np.float64(435384.0492577462), np.float64(4812442.240198437))",1.8738894250399387
"(np.float64(435384.0492577462), np.float64(4812442.240198437))","(np.float64(435382.1056400078), np.float64(4812442.03670239))",1.9542416826468563
"(np.float64(435382.1056400078), np.float64(4812442.03670239))","(np.float64(435377.8139275395), np.float64(4812441.63359139))",4.310602555177582
"(np.float64(435377.8139275395), np.float64(4812441.63359139))","(np.float64(435375.9522699393), np.float64(4812441.540379131))",1.8639896849624367
"(np.float64(435375.9522699393), np.float64(4812441.540379131))","(np.float64(435370.92823757266), np.float64(4812440.700024114))",5.093829382300106
"(np.float64(435370.92823757266), np.float64(4812440.700024114))","(np.float64(435368.9824882624), np.float64(4812440.274416036))",1.9917536530462236
"(np.float64(435368.9824882624), np.float64(4812440.274416036))","(np.float64(435367.03673869575), np.float64(4812439.848808519))",1.9917537837249029
"(np.float64(435367.03673869575), np.float64(4812439.848808519))","(np.float64(435363.2261341482), np.float64(4812438.9968191))",3.904688590234801
"(np.float64(435363.2261341482), np.float64(4812438.9968191))","(np.float64(435361.8477167832), np.float64(4812438.676838573))",1.4150695990034605
"(np.float64(435361.8477167832), np.float64(4812438.676838573))","(np.float64(435356.5852563383), np.float64(4812438.283054064))",5.277173123318861
"(np.float64(435356.5852563383), np.float64(4812438.283054064))","(np.float64(435354.72679408814), np.float64(4812438.523021365))",1.8738906693223873
"(np.float64(435354.72679408814), np.float64(4812438.523021365))","(np.float64(435352.8683319602), np.float64(4812438.762989179))",1.8738906139262992
"(np.float64(435352.8683319602), np.float64(4812438.762989179))","(np.float64(435348.2498368222), np.float64(4812438.029828012))",4.676325762497628
"(np.float64(435348.2498368222), np.float64(4812438.029828012))","(np.float64(435346.9523138598), np.float64(4812437.709074283))",1.3365810086614829
"(np.float64(435346.9523138598), np.float64(4812437.709074283))","(np.float64(435342.009169979), np.float64(4812436.867964508))",5.014193562221391
"(np.float64(435342.009169979), np.float64(4812436.867964508))","(np.float64(435339.9835879901), np.float64(4812436.554198995))",2.0497392982573057
"(np.float64(435339.9835879901), np.float64(4812436.554198995))","(np.float64(435338.0399670283), np.float64(4812436.350715627))",1.9542435683174033
"(np.float64(435338.0399670283), np.float64(4812436.350715627))","(np.float64(435332.6987394565), np.float64(4812436.1798419105))",5.343960123452474
"(np.float64(435332.6987394565), np.float64(4812436.1798419105))","(np.float64(435330.756184081), np.float64(4812436.087418545))",1.944752803106884
"(np.float64(435330.756184081), np.float64(4812436.087418545))","(np.float64(435328.8955900234), np.float64(4812436.105277167))",1.8606797622168734
"(np.float64(435328.8955900234), np.float64(4812436.105277167))","(np.float64(435323.7863873561), np.float64(4812434.821502063))",5.26801959103106
"(np.float64(435323.7863873561), np.float64(4812434.821502063))","(np.float64(435322.48992861283), np.float64(4812434.61181093))",1.3133071401741108
"(np.float64(435322.48992861283), np.float64(4812434.61181093))","(np.float64(435317.2987618968), np.float64(4812433.217759368))",5.375089918454583
"(np.float64(435317.2987618968), np.float64(4812433.217759368))","(np.float64(435315.1922820804), np.float64(4812432.904777899))",2.129604333317275
"(np.float64(435315.1922820804), np.float64(4812432.904777899))","(np.float64(435313.0858020555), np.float64(4812432.591797085))",2.1296044435254853
"(np.float64(435313.0858020555), np.float64(4812432.591797085))","(np.float64(435307.7445704728), np.float64(4812432.420943113))",5.343963500947984
"(np.float64(435307.7445704728), np.float64(4812432.420943113))","(np.float64(435305.96700350335), np.float64(4812432.660147135))",1.793589388650518
"(np.float64(435305.96700350335), np.float64(4812432.660147135))","(np.float64(435301.26547011756), np.float64(4812431.705679022))",4.797439479252896
"(np.float64(435301.26547011756), np.float64(4812431.705679022))","(np.float64(435298.8364736484), np.float64(4812431.50686778))",2.4371191511765384
"(np.float64(435298.8364736484), np.float64(4812431.50686778))","(np.float64(435296.3255150403), np.float64(4812431.197776372))",2.5299111902144085
"(np.float64(435296.3255150403), np.float64(4812431.197776372))","(np.float64(435292.1923806019), np.float64(4812430.459992354))",4.198467046794085
"(np.float64(435292.1923806019), np.float64(4812430.459992354))","(np.float64(435290.5723380411), np.float64(4812430.253415003))",1.6331601576346022
"(np.float64(435290.5723380411), np.float64(4812430.253415003))","(np.float64(435286.2838114938), np.float64(4812430.183535881))",4.289095829978215
"(np.float64(435286.2838114938), np.float64(4812430.183535881))","(np.float64(435284.50411114446), np.float64(4812430.200629761))",1.7797824401030224
"(np.float64(435284.50411114446), np.float64(4812430.200629761))","(np.float64(435282.72441079456), np.float64(4812430.217724112))",1.779782445202292
"(np.float64(435282.72441079456), np.float64(4812430.217724112))","(np.float64(435277.944110261), np.float64(4812429.486165056))",4.835954077893114
"(np.float64(435277.944110261), np.float64(4812429.486165056))","(np.float64(435275.8376272057), np.float64(4812429.173195859))",2.1296057335077134
"(np.float64(435275.8376272057), np.float64(4812429.173195859))","(np.float64(435273.65024845395), np.float64(4812428.861004453))",2.2095450386384603
"(np.float64(435273.65024845395), np.float64(4812428.861004453))","(np.float64(435268.8710128205), np.float64(4812428.240509719))",4.819347150338297
"(np.float64(435268.8710128205), np.float64(4812428.240509719))","(np.float64(435267.2520358999), np.float64(4812428.1449958645))",1.6217919613218912
"(np.float64(435267.2520358999), np.float64(4812428.1449958645))","(np.float64(435261.82670212584), np.float64(4812427.641781745))",5.448621019168747
"(np.float64(435261.82670212584), np.float64(4812427.641781745))","(np.float64(435259.8000460307), np.float64(4812427.216982369))",2.070697814037617
"(np.float64(435259.8000460307), np.float64(4812427.216982369))","(np.float64(435257.85535233835), np.float64(4812426.9024641765))",1.969963261273002
"(np.float64(435257.85535233835), np.float64(4812426.9024641765))","(np.float64(435253.480591247), np.float64(4812426.278093718))",4.419091883641068
"(np.float64(435253.480591247), np.float64(4812426.278093718))","(np.float64(435252.0212701063), np.float64(4812425.958912959))",1.4938187802692071
